ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2020-04-30 09:24:23 094m





Relative time;HS4-50(17297).Kladivko;HS4-50(17297).Snimac1;HS4-50(17297).Snimac2
s;V;V;V
0.21473792;0;0;0.0081
0.21474304;-2.5E-5;6.3E-6;0.0083
0.21474816;0;0;0.0076
0.21475328;-5.1E-5;1.9E-5;0.0076
0.2147584;-2.5E-5;7.5E-5;0.0076
0.21476352;5.1E-5;0.00016;0.0073
0.21476864;2.5E-5;0.00013;0.0068
0.21477376;2.5E-5;0.00011;0.0073
0.21477888;2.5E-5;6.3E-5;0.0078
0.214784;0;-5E-5;0.0078
0.21478912;0;1.3E-5;0.0073
0.21479424;2.5E-5;6.3E-6;0.0081
0.21479936;2.5E-5;8.8E-5;0.0078
0.21480448;7.6E-5;6.3E-5;0.0081
0.2148096;5.1E-5;3.8E-5;0.0078
0.21481472;7.6E-5;5E-5;0.0073
0.21481984;0;7.5E-5;0.0078
0.21482496;0.00015;1.9E-5;0.0076
0.21483008;7.6E-5;0;0.0076
0.2148352;7.6E-5;-2.5E-5;0.0076
0.21484032;7.6E-5;-3.8E-5;0.0071
0.21484544;-2.5E-5;-6.3E-6;0.0081
0.21485056;2.5E-5;-3.8E-5;0.0076
0.21485568;-0.0001;0;0.0083
0.2148608;-5.1E-5;3.1E-5;0.0073
0.21486592;2.5E-5;-6.3E-6;0.0071
0.21487104;-2.5E-5;-6.3E-6;0.0078
0.21487616;5.1E-5;-3.8E-5;0.0078
0.21488128;0;-8.8E-5;0.0073
0.2148864;-7.6E-5;-6.9E-5;0.0076
0.21489152;-5.1E-5;-1.3E-5;0.0068
0.21489664;5.1E-5;-1.9E-5;0.0081
0.21490176;-0.0001;0;0.0076
0.21490688;7.6E-5;7.5E-5;0.0076
0.214912;-0.0001;6.9E-5;0.0081
0.21491712;-7.6E-5;3.8E-5;0.0071
0.21492224;-7.6E-5;3.8E-5;0.0071
0.21492736;0;8.8E-5;0.0073
0.21493248;0;0.00016;0.0071
0.2149376;0;0.00014;0.0068
0.21494272;0;0.00016;0.0071
0.21494784;0;7.5E-5;0.0086
0.21495296;0;8.2E-5;0.0076
0.21495808;2.5E-5;5.7E-5;0.0073
0.2149632;2.5E-5;6.9E-5;0.0073
0.21496832;0;0.00013;0.0081
0.21497344;-2.5E-5;0.00014;0.0071
0.21497856;5.1E-5;0.00011;0.0073
0.21498368;2.5E-5;3.1E-5;0.0068
0.2149888;0;2.5E-5;0.0078
0.21499392;-2.5E-5;6.3E-6;0.0073
0.21499904;5.1E-5;2.5E-5;0.0071
0.21500416;5.1E-5;0.00011;0.0073
0.21500928;-5.1E-5;0.0002;0.0078
0.2150144;5.1E-5;0.0002;0.0073
0.21501952;-5.1E-5;0.00019;0.0073
0.21502464;-2.5E-5;0.00016;0.0078
0.21502976;-2.5E-5;8.8E-5;0.0066
0.21503488;-5.1E-5;8.8E-5;0.0071
0.21504;7.6E-5;6.9E-5;0.0076
0.21504512;-0.0001;6.3E-5;0.0078
0.21505024;0;3.8E-5;0.0078
0.21505536;7.6E-5;5.7E-5;0.0073
0.21506048;2.5E-5;5.7E-5;0.0073
0.2150656;-2.5E-5;1.3E-5;0.0071
0.21507072;-5.1E-5;5.7E-5;0.0081
0.21507584;-2.5E-5;3.8E-5;0.0076
0.21508096;-5.1E-5;1.3E-5;0.0078
0.21508608;0;6.3E-6;0.0078
0.2150912;-2.5E-5;2.5E-5;0.0078
0.21509632;-2.5E-5;1.9E-5;0.0076
0.21510144;-2.5E-5;3.1E-5;0.0076
0.21510656;0;7.5E-5;0.0081
0.21511168;-5.1E-5;0.00015;0.0078
0.2151168;-5.1E-5;0.00013;0.0076
0.21512192;5.1E-5;0.00018;0.0076
0.21512704;-7.6E-5;0.00014;0.0076
0.21513216;0;0.00011;0.0081
0.21513728;-2.5E-5;8.2E-5;0.0076
0.2151424;0.0001;6.9E-5;0.0081
0.21514752;5.1E-5;8.8E-5;0.0078
0.21515264;2.5E-5;6.9E-5;0.0081
0.21515776;2.5E-5;8.8E-5;0.0083
0.21516288;-5.1E-5;6.9E-5;0.0081
0.215168;-5.1E-5;7.5E-5;0.0073
0.21517312;-5.1E-5;0.0001;0.0078
0.21517824;-5.1E-5;0.00014;0.0071
0.21518336;-5.1E-5;0.00012;0.0071
0.21518848;-5.1E-5;0.00021;0.0078
0.2151936;2.5E-5;0.00021;0.0078
0.21519872;0.0001;0.00017;0.0078
0.21520384;0.00013;0.00015;0.0073
0.21520896;0.0001;0.00013;0.0078
0.21521408;2.5E-5;0.00011;0.0078
0.2152192;-7.6E-5;0.00017;0.0081
0.21522432;0;0.00011;0.0078
0.21522944;2.5E-5;0.00019;0.0078
0.21523456;5.1E-5;0.00014;0.0083
0.21523968;-2.5E-5;0.00015;0.0081
0.2152448;-2.5E-5;0.00015;0.0078
0.21524992;-5.1E-5;0.00012;0.0078
0.21525504;-7.6E-5;0.00014;0.0081
0.21526016;2.5E-5;0.00013;0.0073
0.21526528;5.1E-5;9.4E-5;0.0073
0.2152704;2.5E-5;0.00015;0.0071
0.21527552;-2.5E-5;0.00011;0.0078
0.21528064;-2.5E-5;0.00012;0.0076
0.21528576;7.6E-5;6.3E-5;0.0086
0.21529088;0.00013;6.9E-5;0.0083
0.215296;5.1E-5;9.4E-5;0.0068
0.21530112;7.6E-5;9.4E-5;0.0076
0.21530624;2.5E-5;3.1E-5;0.0083
0.21531136;2.5E-5;-1.3E-5;0.0078
0.21531648;5.1E-5;7.5E-5;0.0083
0.2153216;2.5E-5;3.8E-5;0.0083
0.21532672;-7.6E-5;0.00011;0.0081
0.21533184;-2.5E-5;0.00014;0.0083
0.21533696;-5.1E-5;8.2E-5;0.0076
0.21534208;-7.6E-5;3.8E-5;0.0083
0.2153472;0;7.5E-5;0.0073
0.21535232;-5.1E-5;8.2E-5;0.0076
0.21535744;-2.5E-5;0.00014;0.0078
0.21536256;-2.5E-5;6.3E-5;0.0076
0.21536768;-5.1E-5;0;0.0076
0.2153728;0;5.7E-5;0.0078
0.21537792;7.6E-5;6.3E-5;0.0078
0.21538304;-5.1E-5;4.4E-5;0.0078
0.21538816;-2.5E-5;5.7E-5;0.0081
0.21539328;-2.5E-5;0.00012;0.0078
0.2153984;0;5E-5;0.0073
0.21540352;7.6E-5;4.4E-5;0.0078
0.21540864;-2.5E-5;6.3E-5;0.0073
0.21541376;0;6.9E-5;0.0076
0.21541888;2.5E-5;0.00011;0.0076
0.215424;5.1E-5;2.5E-5;0.0071
0.21542912;5.1E-5;-1.9E-5;0.0068
0.21543424;5.1E-5;6.3E-6;0.0073
0.21543936;2.5E-5;-3.8E-5;0.0076
0.21544448;2.5E-5;1.9E-5;0.0068
0.2154496;2.5E-5;6.3E-6;0.0078
0.21545472;-2.5E-5;6.3E-5;0.0073
0.21545984;-5.1E-5;5.7E-5;0.0083
0.21546496;-2.5E-5;8.8E-5;0.0073
0.21547008;-2.5E-5;2.5E-5;0.0078
0.2154752;0;4.4E-5;0.0076
0.21548032;2.5E-5;5.7E-5;0.0073
0.21548544;-7.6E-5;5.7E-5;0.0073
0.21549056;-2.5E-5;0.00012;0.0076
0.21549568;0;0.0001;0.0076
0.2155008;0;3.1E-5;0.0073
0.21550592;0;-3.1E-5;0.0076
0.21551104;5.1E-5;-5.7E-5;0.0081
0.21551616;0.0001;2.5E-5;0.0076
0.21552128;5.1E-5;3.1E-5;0.0076
0.2155264;2.5E-5;6.3E-5;0.0076
0.21553152;7.6E-5;0.00015;0.0073
0.21553664;5.1E-5;0.0002;0.0073
0.21554176;-2.5E-5;0.00021;0.0073
0.21554688;-2.5E-5;0.00019;0.0076
0.215552;7.6E-5;0.00023;0.0068
0.21555712;-2.5E-5;0.00021;0.0081
0.21556224;-7.6E-5;0.00024;0.0078
0.21556736;0;0.00023;0.0076
0.21557248;0;0.00013;0.0073
0.2155776;2.5E-5;0.00012;0.0078
0.21558272;2.5E-5;0.00017;0.0078
0.21558784;5.1E-5;0.00023;0.0086
0.21559296;2.5E-5;0.00018;0.0073
0.21559808;-2.5E-5;0.00013;0.0078
0.2156032;0.0001;5.7E-5;0.0078
0.21560832;7.6E-5;4.4E-5;0.0076
0.21561344;2.5E-5;0.00013;0.0073
0.21561856;0;0.00018;0.0078
0.21562368;0;0.00021;0.0078
0.2156288;5.1E-5;0.0002;0.0073
0.21563392;5.1E-5;0.00024;0.0073
0.21563904;5.1E-5;0.00023;0.0078
0.21564416;2.5E-5;0.00021;0.0078
0.21564928;-2.5E-5;0.00022;0.0078
0.2156544;-2.5E-5;0.00016;0.0073
0.21565952;2.5E-5;0.00014;0.0081
0.21566464;2.5E-5;0.00013;0.0078
0.21566976;7.6E-5;0.00019;0.0081
0.21567488;-0.0001;0.00014;0.0076
0.21568;0;0.00011;0.0081
0.21568512;0;0.00011;0.0078
0.21569024;2.5E-5;0.0001;0.0083
0.21569536;-5.1E-5;0.00013;0.0078
0.21570048;2.5E-5;6.9E-5;0.0076
0.2157056;5.1E-5;6.9E-5;0.0073
0.21571072;-2.5E-5;6.3E-5;0.0071
0.21571584;-0.0001;5.7E-5;0.0073
0.21572096;0;0.0001;0.0066
0.21572608;-7.6E-5;6.3E-5;0.0073
0.2157312;-2.5E-5;0.00018;0.0071
0.21573632;-7.6E-5;0.00012;0.0071
0.21574144;-5.1E-5;0.00018;0.0073
0.21574656;-2.5E-5;0.00013;0.0076
0.21575168;2.5E-5;0.00011;0.0073
0.2157568;7.6E-5;0.00014;0.0076
0.21576192;0;9.4E-5;0.0076
0.21576704;0;9.4E-5;0.0073
0.21577216;0;8.8E-5;0.0081
0.21577728;-5.1E-5;0.00013;0.0081
0.2157824;2.5E-5;0.00015;0.0076
0.21578752;-7.6E-5;0.00019;0.0073
0.21579264;2.5E-5;0.00019;0.0076
0.21579776;2.5E-5;0.00016;0.0078
0.21580288;0;0.00018;0.0081
0.215808;0.0001;0.00023;0.0076
0.21581312;7.6E-5;0.00023;0.0078
0.21581824;5.1E-5;0.00024;0.0081
0.21582336;-2.5E-5;0.0002;0.0073
0.21582848;5.1E-5;0.00024;0.0071
0.2158336;-0.0001;0.00013;0.0071
0.21583872;-2.5E-5;0.00012;0.0071
0.21584384;-5.1E-5;8.8E-5;0.0076
0.21584896;-5.1E-5;4.4E-5;0.0073
0.21585408;0;7.5E-5;0.0073
0.2158592;-2.5E-5;3.1E-5;0.0073
0.21586432;0.0001;9.4E-5;0.0076
0.21586944;7.6E-5;0.00014;0.0081
0.21587456;0.0001;0.00021;0.0078
0.21587968;5.1E-5;0.00018;0.0083
0.2158848;0.00013;0.00013;0.0083
0.21588992;7.6E-5;6.3E-5;0.0083
0.21589504;2.5E-5;0.00011;0.0086
0.21590016;-2.5E-5;5.7E-5;0.0078
0.21590528;-2.5E-5;0.00011;0.0073
0.2159104;0;0.00018;0.0073
0.21591552;0.00018;0.00015;0.0078
0.21592064;0.0001;0.00019;0.0073
0.21592576;5.1E-5;0.00026;0.0073
0.21593088;0;0.00031;0.0081
0.215936;2.5E-5;0.00026;0.0083
0.21594112;-2.5E-5;0.00017;0.0073
0.21594624;-2.5E-5;6.9E-5;0.0078
0.21595136;0.0001;4.4E-5;0.0078
0.21595648;0;8.2E-5;0.0076
0.2159616;7.6E-5;0.00016;0.0073
0.21596672;0;0.00019;0.0071
0.21597184;0;0.00028;0.0071
0.21597696;5.1E-5;0.00025;0.0071
0.21598208;5.1E-5;0.00025;0.0073
0.2159872;2.5E-5;0.00019;0.0081
0.21599232;-2.5E-5;0.00013;0.0076
0.21599744;2.5E-5;0.00021;0.0073
0.21600256;2.5E-5;0.00027;0.0073
0.21600768;2.5E-5;0.0003;0.0078
0.2160128;2.5E-5;0.00029;0.0081
0.21601792;-2.5E-5;0.00024;0.0076
0.21602304;0.0001;0.00014;0.0076
0.21602816;-2.5E-5;0.00016;0.0076
0.21603328;0;0.00021;0.0081
0.2160384;-2.5E-5;0.00021;0.0076
0.21604352;5.1E-5;0.00018;0.0078
0.21604864;2.5E-5;0.00019;0.0076
0.21605376;0;0.00022;0.0076
0.21605888;2.5E-5;0.00021;0.0071
0.216064;7.6E-5;0.00024;0.0076
0.21606912;-2.5E-5;0.00023;0.0071
0.21607424;0;0.00021;0.0071
0.21607936;5.1E-5;0.00024;0.0076
0.21608448;7.6E-5;0.0002;0.0081
0.2160896;7.6E-5;0.00019;0.0073
0.21609472;5.1E-5;0.00022;0.0071
0.21609984;0.0001;0.00021;0.0071
0.21610496;7.6E-5;0.00013;0.0078
0.21611008;7.6E-5;0.00016;0.0076
0.2161152;7.6E-5;0.00027;0.0076
0.21612032;5.1E-5;0.00029;0.0071
0.21612544;5.1E-5;0.00037;0.0076
0.21613056;0.0001;0.0003;0.0068
0.21613568;0.0001;0.00025;0.0083
0.2161408;7.6E-5;0.00024;0.0081
0.21614592;2.5E-5;0.00019;0.0078
0.21615104;2.5E-5;0.00018;0.0078
0.21615616;2.5E-5;0.00016;0.0076
0.21616128;0.0001;0.00016;0.0078
0.2161664;5.1E-5;0.00016;0.0083
0.21617152;0.00013;0.00017;0.0073
0.21617664;0.0001;0.00019;0.0076
0.21618176;0.00013;0.00023;0.0081
0.21618688;0;0.00024;0.0078
0.216192;5.1E-5;0.00019;0.0081
0.21619712;7.6E-5;0.0002;0.0083
0.21620224;0.0001;0.00018;0.0078
0.21620736;5.1E-5;0.00012;0.0081
0.21621248;2.5E-5;9.4E-5;0.0073
0.2162176;-2.5E-5;0.00011;0.0076
0.21622272;-5.1E-5;9.4E-5;0.0078
0.21622784;-5.1E-5;0.00016;0.0078
0.21623296;0;0.00018;0.0086
0.21623808;-7.6E-5;0.00026;0.0073
0.2162432;-2.5E-5;0.00023;0.0073
0.21624832;-2.5E-5;0.00023;0.0073
0.21625344;0;0.00023;0.0076
0.21625856;7.6E-5;0.00021;0.0078
0.21626368;2.5E-5;0.00016;0.0071
0.2162688;-5.1E-5;0.00019;0.0071
0.21627392;-2.5E-5;0.00014;0.0071
0.21627904;2.5E-5;0.00015;0.0073
0.21628416;5.1E-5;0.00011;0.0076
0.21628928;-2.5E-5;0.00016;0.0071
0.2162944;2.5E-5;0.00026;0.0076
0.21629952;5.1E-5;0.00023;0.0078
0.21630464;0.0001;0.00028;0.0076
0.21630976;0.0001;0.00031;0.0081
0.21631488;2.5E-5;0.00027;0.0083
0.21632;0.0001;0.00023;0.0076
0.21632512;-2.5E-5;0.00026;0.0078
0.21633024;5.1E-5;0.0003;0.0081
0.21633536;-0.0001;0.00032;0.0076
0.21634048;7.6E-5;0.00024;0.0083
0.2163456;5.1E-5;0.00016;0.0078
0.21635072;-2.5E-5;0.00013;0.0078
0.21635584;2.5E-5;9.4E-5;0.0081
0.21636096;7.6E-5;8.2E-5;0.0081
0.21636608;7.6E-5;0.0001;0.0078
0.2163712;5.1E-5;0.00017;0.0073
0.21637632;0;0.00018;0.0073
0.21638144;0;0.00018;0.0073
0.21638656;7.6E-5;0.00019;0.0071
0.21639168;5.1E-5;0.00019;0.0068
0.2163968;0.00015;0.00021;0.0071
0.21640192;0.00015;0.00022;0.0076
0.21640704;7.6E-5;0.00031;0.0081
0.21641216;0.00015;0.0003;0.0073
0.21641728;0.00015;0.00029;0.0086
0.2164224;0.00013;0.00023;0.0083
0.21642752;5.1E-5;0.00016;0.0083
0.21643264;0.00013;0.00014;0.0086
0.21643776;0.00013;0.00016;0.0073
0.21644288;0.00013;0.00024;0.0086
0.216448;0.00013;0.00021;0.0083
0.21645312;0;0.00024;0.0081
0.21645824;0;0.0002;0.0083
0.21646336;0;0.00016;0.0078
0.21646848;5.1E-5;0.00013;0.0073
0.2164736;0.00013;0.00017;0.0078
0.21647872;0.0002;0.00017;0.0078
0.21648384;0.0001;0.00015;0.0078
0.21648896;0.0001;0.00016;0.0078
0.21649408;2.5E-5;0.00017;0.0076
0.2164992;2.5E-5;0.00023;0.0086
0.21650432;2.5E-5;0.00018;0.0086
0.21650944;0.00013;0.00025;0.0081
0.21651456;7.6E-5;0.00033;0.0076
0.21651968;0;0.00033;0.0081
0.2165248;-5.1E-5;0.00035;0.0076
0.21652992;2.5E-5;0.00033;0.0073
0.21653504;0;0.00031;0.0078
0.21654016;0;0.00031;0.0083
0.21654528;5.1E-5;0.00023;0.0083
0.2165504;0.0001;0.00029;0.0073
0.21655552;0.0001;0.00029;0.0083
0.21656064;0.00013;0.00028;0.0076
0.21656576;7.6E-5;0.0002;0.0078
0.21657088;5.1E-5;0.00016;0.0076
0.216576;7.6E-5;0.00013;0.0073
0.21658112;5.1E-5;0.0001;0.0076
0.21658624;0.00013;5.7E-5;0.0086
0.21659136;0.0001;0.00012;0.0086
0.21659648;5.1E-5;0.00019;0.0083
0.2166016;2.5E-5;0.00021;0.0078
0.21660672;2.5E-5;0.00017;0.0076
0.21661184;0;0.00023;0.0076
0.21661696;0.0001;0.00023;0.0076
0.21662208;-2.5E-5;0.00019;0.0078
0.2166272;2.5E-5;0.00012;0.0073
0.21663232;2.5E-5;9.4E-5;0.0081
0.21663744;-7.6E-5;0.00011;0.0078
0.21664256;2.5E-5;0.00015;0.0081
0.21664768;2.5E-5;0.00018;0.0068
0.2166528;2.5E-5;0.00019;0.0076
0.21665792;0;0.00019;0.0073
0.21666304;2.5E-5;0.00028;0.0073
0.21666816;-2.5E-5;0.0003;0.0078
0.21667328;2.5E-5;0.00026;0.0073
0.2166784;5.1E-5;0.0002;0.0073
0.21668352;0;0.00022;0.0073
0.21668864;2.5E-5;0.00024;0.0081
0.21669376;2.5E-5;0.00026;0.0073
0.21669888;2.5E-5;0.00027;0.0081
0.216704;0;0.00025;0.0073
0.21670912;0;0.00028;0.0083
0.21671424;-5.1E-5;0.0003;0.0076
0.21671936;0;0.00024;0.0081
0.21672448;-2.5E-5;0.00016;0.0076
0.2167296;-2.5E-5;8.2E-5;0.0073
0.21673472;-7.6E-5;7.5E-5;0.0078
0.21673984;5.1E-5;0.00016;0.0073
0.21674496;-2.5E-5;0.00014;0.0073
0.21675008;-7.6E-5;0.00016;0.0076
0.2167552;0;0.00016;0.0078
0.21676032;0;0.00019;0.0078
0.21676544;-2.5E-5;0.00019;0.0071
0.21677056;2.5E-5;0.00017;0.0073
0.21677568;-2.5E-5;0.00015;0.0076
0.2167808;-5.1E-5;0.00016;0.0081
0.21678592;2.5E-5;0.00017;0.0081
0.21679104;-2.5E-5;0.00023;0.0078
0.21679616;0;0.00028;0.0076
0.21680128;0;0.00024;0.0076
0.2168064;7.6E-5;0.00024;0.0081
0.21681152;5.1E-5;0.00018;0.0076
0.21681664;0;0.00014;0.0086
0.21682176;0.0001;0.00023;0.0081
0.21682688;-2.5E-5;0.00026;0.0076
0.216832;0;0.00032;0.0076
0.21683712;-5.1E-5;0.00031;0.0068
0.21684224;-2.5E-5;0.00028;0.0073
0.21684736;0;0.00028;0.0071
0.21685248;5.1E-5;0.00015;0.0078
0.2168576;-7.6E-5;0.0001;0.0078
0.21686272;2.5E-5;7.5E-5;0.0081
0.21686784;-5.1E-5;5E-5;0.0086
0.21687296;5.1E-5;9.4E-5;0.0081
0.21687808;2.5E-5;8.2E-5;0.0073
0.2168832;0;0.00015;0.0076
0.21688832;-2.5E-5;0.00014;0.0073
0.21689344;2.5E-5;0.00021;0.0076
0.21689856;2.5E-5;0.00012;0.0071
0.21690368;0;7.5E-5;0.0071
0.2169088;2.5E-5;0.00013;0.0068
0.21691392;2.5E-5;8.8E-5;0.0078
0.21691904;0;3.8E-5;0.0073
0.21692416;5.1E-5;9.4E-5;0.0076
0.21692928;5.1E-5;5E-5;0.0068
0.2169344;-2.5E-5;5E-5;0.0078
0.21693952;-2.5E-5;0.00011;0.0083
0.21694464;2.5E-5;0.00018;0.0076
0.21694976;2.5E-5;0.00021;0.0073
0.21695488;2.5E-5;0.00024;0.0073
0.21696;-2.5E-5;0.00029;0.0073
0.21696512;0.0001;0.00024;0.0081
0.21697024;0;0.00027;0.0078
0.21697536;-5.1E-5;0.00031;0.0073
0.21698048;5.1E-5;0.00031;0.0076
0.2169856;0;0.00031;0.0078
0.21699072;-2.5E-5;0.00024;0.0076
0.21699584;5.1E-5;0.00023;0.0076
0.21700096;5.1E-5;0.00014;0.0071
0.21700608;0.0001;0.00011;0.0081
0.2170112;-2.5E-5;0.00012;0.0076
0.21701632;2.5E-5;0.00013;0.0071
0.21702144;-2.5E-5;0.00017;0.0071
0.21702656;5.1E-5;0.00019;0.0076
0.21703168;0;0.00024;0.0083
0.2170368;0;0.00019;0.0073
0.21704192;0;0.00018;0.0078
0.21704704;-2.5E-5;0.00019;0.0076
0.21705216;0;0.0003;0.0081
0.21705728;5.1E-5;0.00031;0.0083
0.2170624;5.1E-5;0.00035;0.0078
0.21706752;2.5E-5;0.00028;0.0076
0.21707264;2.5E-5;0.00024;0.0076
0.21707776;2.5E-5;0.00024;0.0076
0.21708288;2.5E-5;0.00024;0.0081
0.217088;2.5E-5;0.00024;0.0076
0.21709312;5.1E-5;0.00027;0.0076
0.21709824;7.6E-5;0.00025;0.0073
0.21710336;7.6E-5;0.00026;0.0076
0.21710848;0.0001;0.00026;0.0071
0.2171136;0;0.00026;0.0073
0.21711872;5.1E-5;0.00023;0.0076
0.21712384;0.00013;0.00012;0.0073
0.21712896;7.6E-5;0.00016;0.0076
0.21713408;0.0001;0.00016;0.0073
0.2171392;0.0001;0.00013;0.0076
0.21714432;0.0001;0.00016;0.0073
0.21714944;0;8.2E-5;0.0083
0.21715456;5.1E-5;0.00014;0.0078
0.21715968;2.5E-5;0.00019;0.0073
0.2171648;2.5E-5;0.00015;0.0073
0.21716992;-5.1E-5;0.00015;0.0076
0.21717504;-2.5E-5;0.00013;0.0076
0.21718016;0;0.00018;0.0081
0.21718528;-7.6E-5;0.00023;0.0081
0.2171904;-5.1E-5;0.0003;0.0073
0.21719552;2.5E-5;0.00028;0.0076
0.21720064;0.00015;0.00024;0.0078
0.21720576;2.5E-5;0.00019;0.0081
0.21721088;-5.1E-5;0.00016;0.0086
0.217216;7.6E-5;0.00019;0.0076
0.21722112;5.1E-5;0.00024;0.0083
0.21722624;2.5E-5;0.00031;0.0081
0.21723136;0;0.00035;0.0076
0.21723648;0;0.00035;0.0083
0.2172416;-0.0001;0.00035;0.0081
0.21724672;-7.6E-5;0.0003;0.0081
0.21725184;-5.1E-5;0.00019;0.0081
0.21725696;7.6E-5;0.00017;0.0083
0.21726208;5.1E-5;0.00013;0.0078
0.2172672;0.00013;0.00015;0.0076
0.21727232;5.1E-5;0.00019;0.0076
0.21727744;2.5E-5;0.00023;0.0071
0.21728256;2.5E-5;0.00026;0.0073
0.21728768;2.5E-5;0.00036;0.0078
0.2172928;-0.0001;0.00034;0.0071
0.21729792;-2.5E-5;0.0003;0.0071
0.21730304;0;0.00037;0.0073
0.21730816;-7.6E-5;0.00035;0.0073
0.21731328;-2.5E-5;0.00035;0.0073
0.2173184;-5.1E-5;0.00029;0.0068
0.21732352;7.6E-5;0.00024;0.0073
0.21732864;-5.1E-5;0.00018;0.0073
0.21733376;2.5E-5;0.00019;0.0073
0.21733888;2.5E-5;0.00026;0.0076
0.217344;0.0001;0.00024;0.0083
0.21734912;2.5E-5;0.00034;0.0081
0.21735424;-2.5E-5;0.00029;0.0078
0.21735936;-7.6E-5;0.00031;0.0081
0.21736448;-7.6E-5;0.00031;0.0078
0.2173696;-2.5E-5;0.00025;0.0076
0.21737472;2.5E-5;0.00029;0.0073
0.21737984;-7.6E-5;0.00023;0.0078
0.21738496;-7.6E-5;0.00017;0.0078
0.21739008;-0.0001;0.00019;0.0073
0.2173952;-2.5E-5;0.00023;0.0068
0.21740032;0;0.00028;0.0071
0.21740544;0;0.00033;0.0068
0.21741056;0.0001;0.00035;0.0078
0.21741568;-2.5E-5;0.00031;0.0083
0.2174208;0;0.00025;0.0083
0.21742592;0;0.00019;0.0081
0.21743104;2.5E-5;0.00023;0.0076
0.21743616;0;0.00023;0.0073
0.21744128;0.0001;0.00023;0.0076
0.2174464;7.6E-5;0.00022;0.0073
0.21745152;0.0001;0.00021;0.0073
0.21745664;5.1E-5;0.00028;0.0071
0.21746176;5.1E-5;0.00028;0.0073
0.21746688;0;0.00023;0.0078
0.217472;-0.00013;0.00018;0.0078
0.21747712;7.6E-5;0.00023;0.0073
0.21748224;-2.5E-5;0.00024;0.0073
0.21748736;0;0.00026;0.0071
0.21749248;-2.5E-5;0.00031;0.0081
0.2174976;-2.5E-5;0.00032;0.0078
0.21750272;-5.1E-5;0.00036;0.0076
0.21750784;-7.6E-5;0.00036;0.0073
0.21751296;0;0.00037;0.0073
0.21751808;-2.5E-5;0.00033;0.0078
0.2175232;-2.5E-5;0.00032;0.0078
0.21752832;0;0.00028;0.0081
0.21753344;-2.5E-5;0.00031;0.0076
0.21753856;5.1E-5;0.00031;0.0081
0.21754368;-2.5E-5;0.00026;0.0076
0.2175488;-7.6E-5;0.00025;0.0081
0.21755392;-5.1E-5;0.00022;0.0081
0.21755904;2.5E-5;0.00021;0.0073
0.21756416;7.6E-5;0.00028;0.0076
0.21756928;5.1E-5;0.00026;0.0076
0.2175744;5.1E-5;0.00026;0.0068
0.21757952;-2.5E-5;0.00029;0.0078
0.21758464;-5.1E-5;0.0003;0.0076
0.21758976;-5.1E-5;0.00033;0.0076
0.21759488;-5.1E-5;0.00035;0.0076
0.2176;-7.6E-5;0.00036;0.0071
0.21760512;-5.1E-5;0.00035;0.0076
0.21761024;0;0.0003;0.0073
0.21761536;2.5E-5;0.00026;0.0076
0.21762048;0;0.00022;0.0076
0.2176256;2.5E-5;0.00022;0.0071
0.21763072;0;0.00017;0.0081
0.21763584;0.00013;0.0001;0.0073
0.21764096;0.0001;0.00011;0.0076
0.21764608;0.0001;0.00016;0.0078
0.2176512;-2.5E-5;0.0003;0.0081
0.21765632;0.00013;0.00024;0.0076
0.21766144;7.6E-5;0.00024;0.0073
0.21766656;2.5E-5;0.00021;0.0078
0.21767168;-0.0001;0.00021;0.0078
0.2176768;2.5E-5;0.00026;0.0078
0.21768192;-2.5E-5;0.00024;0.0076
0.21768704;2.5E-5;0.00022;0.0073
0.21769216;-7.6E-5;0.00027;0.0076
0.21769728;2.5E-5;0.00035;0.0071
0.2177024;2.5E-5;0.00036;0.0081
0.21770752;0;0.00032;0.0073
0.21771264;2.5E-5;0.00028;0.0081
0.21771776;-5.1E-5;0.00033;0.0073
0.21772288;2.5E-5;0.0003;0.0086
0.217728;2.5E-5;0.00021;0.0076
0.21773312;2.5E-5;0.00021;0.0076
0.21773824;-2.5E-5;0.00024;0.0078
0.21774336;-2.5E-5;0.00028;0.0081
0.21774848;0;0.0003;0.0081
0.2177536;0;0.00025;0.0078
0.21775872;0;0.00021;0.0081
0.21776384;2.5E-5;0.00016;0.0078
0.21776896;0;0.00014;0.0081
0.21777408;-2.5E-5;0.00014;0.0083
0.2177792;-5.1E-5;0.00021;0.0081
0.21778432;-2.5E-5;0.0003;0.0071
0.21778944;-7.6E-5;0.00036;0.0076
0.21779456;-7.6E-5;0.00027;0.0076
0.21779968;-0.00015;0.00028;0.0081
0.2178048;-7.6E-5;0.00027;0.0073
0.21780992;-0.0001;0.00028;0.0076
0.21781504;-7.6E-5;0.00027;0.0073
0.21782016;-0.0001;0.00037;0.0078
0.21782528;-5.1E-5;0.00043;0.0081
0.2178304;0;0.00038;0.0086
0.21783552;5.1E-5;0.00026;0.0088
0.21784064;0.0001;0.00021;0.0078
0.21784576;0;0.0003;0.0078
0.21785088;-5.1E-5;0.00031;0.0071
0.217856;2.5E-5;0.0003;0.0076
0.21786112;-5.1E-5;0.00033;0.0078
0.21786624;-5.1E-5;0.00032;0.0073
0.21787136;2.5E-5;0.00029;0.0078
0.21787648;-2.5E-5;0.00028;0.0078
